item_id,not_eye_witness_in,not_eye_witness_out,informative_in,informative_out,y_in,y_out,y,tokens
1734,3,0,3,0,3,0,0,romney collect food sandy victim http //t.co/zaybqztc
1735,3,0,0,3,0,3,0,rt sextanoticias 'sandy inunda nueva_york deja 14 muertos en estados unidos http //t.co/epzig4zv
1736,2,1,1,2,1,2,0,rt theorossi siny nyc took severe beating sandy going outside start clean process never seen anything like prayer
1737,3,0,3,0,3,0,0,rt richeisen red_cross providing lifesaving service meal shelter hurricane_sandy victim text_redcross 90999 give 10 donation
1738,3,0,3,0,3,0,0,rt nycmayorsoffice_mayor update new_yorkers sandy 15 minute stay tuned http //t.co/tedml8bl
1739,3,0,1,2,1,2,0,north caught bad rt iamlegend804 sandy ai_n't make much noise
1740,3,0,1,2,1,2,0,rt itakeyobicth sandy bout mess lot
1741,3,0,0,3,0,3,0,rt tatergangordie sandy would nice blew school away ...
1742,3,0,3,0,3,0,0,rt newyorker tnycloseread talking climate_change like talking gun control massacre http //t.co/3fcy5p4u
1743,3,0,3,0,3,0,0,hurricane_sandy help recovery effort one worry disease even america ... http //t.co/lqyvzxw0
1744,3,0,1,2,1,2,0,rt gregaiello nfl club informed trading deadline moved tues thurs 4 pm et ... 4 start waiver vested vet sandy
1745,3,0,0,3,0,3,0,tras dejar grave saldo de muerte destrucciã­_n en haitã­_ cuba jamaica bahamas repã­_blica dominicana puerto rico el_huracã­ã§n sandy ...
1746,3,0,0,3,0,3,0,offended one family checked sandy inquiry twitter friend `` real '' friend
1747,3,0,3,0,3,0,0,rt chasercentral 5 fake hurricane_sandy photo 's 're sharing social_medium http //t.co/eypobfgs
1748,3,0,1,2,1,2,0,new storm chasin team ab josh jenna brother leggo bring sandy
1749,3,0,3,0,3,0,0,rt jlo need safe place stay shelter info avail redcross hurricanapp sandy http //t.co/8jiduqhq
1750,3,0,0,3,0,3,0,rt samrboardman punk 'd hell sandy ...
1751,3,0,0,3,0,3,0,rt emilyhasbooks 's legitimate hurricane female body way try shut whole thing sandy
1752,3,0,1,2,1,2,0,rt katie_styles_1d come hurrican sandy foxnews http //t.co/1qvtl9an
1753,2,1,3,0,2,1,1,rt alinachocnn working nyc crane_collapse story today one ppl evacuated area send tweet sandy
1754,3,0,3,0,3,0,0,rt hell0imnatalie sandy 's eye hitting union county 4 hour ecall 911
1755,3,0,0,3,0,3,0,rt mittstormtips thought_prayer go 53 mittstormtips sandy
1756,3,0,0,3,0,3,0,rt danmeatsix hope_everyone nyc ok.. fuck sandy
1757,2,1,3,0,2,1,1,rt tarryn_kim nyc water rushing subway sandy hurricanesandy http //t.co/frggiit0 ''
1758,3,0,3,0,3,0,0,rt nbcnewyork sandy nyc village halloween parade canceled first time four-decade history sandynyc http //t.co/pcnoixdo
1759,3,0,0,3,0,3,0,valor sandy gera inundaã­_ã­âµes incã­ãˆndios e destruiã­_ã­â£o em nova york http //t.co/glnhhmyw
1760,3,0,3,0,3,0,0,rt aspca shelter rescue group affected_hurricane sandy please tell u need 'll share online sandypets
1761,3,0,0,3,0,3,0,missa ej att man kan fã­_lja nyc skyline live sandy http //t.co/ocjgrccg sã­â « hã­_r ser dt ut nu.vackert skrã­_mmande http //t.co/cmn77cvc
1762,3,0,0,3,0,3,0,people saying sandy n't anything maybe try saying people shore nyc see happens
1763,3,0,3,0,3,0,0,almost important disney princess natalie portman rt rejectnation hurricane relief take moment donate http //t.co/gka9lwud
1764,3,0,1,2,1,2,0,rn sandy http //t.co/xk7va3rn
1765,3,0,2,1,2,1,0,whoa god_bless east_coast -- ã¤ã³ã¬ cnnbrk bloomberg storm killed 10 nyc cnn u.s. toll sandy least 21. http //t.co/1pbmuhb0ã¤ã³â
1766,3,0,0,3,0,3,0,rt lopezdoriga frankenstorm sandy vista desde el espacio el litoral linea amarilla la izquierda la dimensiona:1600 km de largo http //t.co/sxxc6e92
1767,3,0,2,1,2,1,0,looter descend aftermath hurricane_sandy http //t.co/avjo8usn
1768,2,1,1,2,1,2,0,rt truecalivixen job power ca_n't work sandy really fucked wit money doe _ã´â » âƒ
1769,3,0,1,2,1,2,0,pakistani radical wanted u.s. offer aid http //t.co/mjwzx1wo
1770,3,0,0,3,0,3,0,turtledub616 love glad r home especially sandy town tell everyone blessing 2u
1771,3,0,3,0,3,0,0,rt dustin_cadreau ambulance line evacuate nyu hospital crazy sandy nyc http //t.co/v16fvhup
1772,3,0,3,0,3,0,0,shore fellowship outside atlantic_city nj set relief aftermath hurricane_sandy http //t.co/pebpku8y
1773,3,0,0,3,0,3,0,sandy destroyed much ...
1774,3,0,3,0,3,0,0,rt db 're trying fly back nyc n't expect land laguardia wed due flooding http //t.co/kl0zbbcb sandy
1775,3,0,3,0,3,0,0,hurricane_sandy coverage illustrates creative emergency reporting knight center http //t.co/qbftw3ak
1776,3,0,3,0,3,0,0,sandy 's damage easthaven pale comparison irene 's official say http //t.co/tiwhnxen nhregister nhrswift
1777,3,0,0,3,0,3,0,rt killchrissy eastcoast enjoy stunning ericaglyn 'in silence trailer http //t.co/ucuhk5za music nyc sandy frankenstorm nycmusic halloween
1778,3,0,3,0,3,0,0,good morning nyc ... `` come flood '' via weatherchannel sandy http //t.co/crkxscgl
1779,3,0,0,3,0,3,0,rt veja furacã­â£o sandy deve afetar 50 milhã­âµes de pessoas no eua http //t.co/aezvzgos
1780,2,1,1,2,1,2,0,double_rainbow shine nyc superstorm_sandy mashrules http //t.co/iojfyvyj
1781,3,0,2,1,2,1,0,rt sportscenter breaking thursday 's knicks-nets season opener barclays center postponed due aftermath hurricane_sandy
1782,3,0,1,2,1,2,0,_who sandy everyone keep talking movie play never heard justkidding unlucky
1783,3,0,3,0,3,0,0,rt cnnlive new_york city mayor mikebloomberg talk city 's response hurricane_sandy live http //t.co/foksw980 nyc
1784,3,0,1,2,1,2,0,rt naomimcaleese brace nyc sandy
1785,3,0,3,0,3,0,0,headline usatoday nyc try heal deadly storm http //t.co/dnqkajr7
1786,3,0,1,2,1,2,0,rt doctorchristian oh love america preacher r blaming hurricane_sandy gay gay thing would much better name sandy
1787,3,0,3,0,3,0,0,empire_state building manhattan nyc hurricane_sandy http //t.co/uxwdsmi5
1788,2,1,2,1,1,2,1,walked store ... ... closed _ã´ã–ã®_ã´ã–â‚ zonea sandy nyc farrock http //t.co/oskgdp5v
1789,2,1,0,3,0,3,0,rt blessingxo 'm sandy survivor
1790,3,0,2,1,2,1,0,rt elitethatsme 22 death nyc due sandy damn ... sayin prayer family
1791,3,0,0,3,0,3,0,rt eduardosuarez el alcalde michael bloomberg `` la recuperaciã­_n que no espera e un trabajo de titanes '' sandy nyc
1792,3,0,3,0,3,0,0,rt wnyc way_help http //t.co/e56fi7n9 hearing park slope armory need vols rt johndeguzman people ready help nyc
1793,3,0,2,1,2,1,0,romney republican dolt laugh sandy show need heal planet http //t.co/ntydvfcw via dailykos
1794,1,2,2,1,1,2,1,rt finallevel 'sandy aftermath report safe sound power still ... conserving battery phone sign zombie yet
1795,1,2,3,0,1,2,1,rt jetsetcastle night sandy blew thought new yorker happening tragic nyc hurricane http //t.co/vxdqpvx3 wewillrebuild
1796,3,0,3,0,3,0,0,look caribbean death damage sandy hurricane_sandy blamed least 71 death car ... http //t.co/0vypl54g
1797,3,0,0,3,0,3,0,rt butshawty furacã­â£o sandy e junior
1798,3,0,1,2,1,2,0,movie 2012_new york flooded october 2012ã¤ã³_ october 2012_new york actually flooded wake endtimes sandy nyc
1799,3,0,3,0,3,0,0,rt 10tv hurricane_sandy could bring rain snow mix tonight http //t.co/uhcckxxm doppler10
1800,3,0,0,3,0,3,0,sat watching news sending thought u state right tragic sandy
1801,3,0,0,3,0,3,0,hurricane gloriairenesandy.. next
1802,3,0,2,1,2,1,0,rt thenextweb combinator extends application winter 2013 class november 2 hurricane_sandy http //t.co/mxbt8pun thekenyeung
1803,3,0,3,0,3,0,0,rt truemarketai fire damage `` 111 home completely destroyed '' queen nyc ny ... dozen damaged sandy fdny nypd myfoxny
1804,3,0,0,3,0,3,0,rt isacastillo7 thought_prayer people suffer storm sandy god_bless
1805,3,0,2,1,2,1,0,rt thehill bush 's 'brownie criticizes obama sandy response http //t.co/5xqpowlj petekthehill
1806,3,0,3,0,3,0,0,rt dnainfo road bridge transit service open still closed hurricanesandy sandy sandyny nyc http //t.co/bjwjiat8
1807,3,0,2,1,2,1,0,holy crap sandy http //t.co/wcatf026
1808,3,0,0,3,0,3,0,stay_safe nepa affected /or still recovering irene hope sandy leaf alone
1809,3,0,0,3,0,3,0,rt 24h_tve obama advierte de que el_huracã­ã§n 'sandy podrã­_a tener `` consecuencias catastrã­_ficas '' http //t.co/uv9zer1o vã­_a rtve
1810,3,0,0,3,0,3,0,carewally homeless sandy moving misshaaana cool
1811,2,1,1,2,0,3,0,shelter sandy got ta charge phone ... ... http //t.co/hcjnqpyi
1812,3,0,3,0,3,0,0,due aftermath hurricane_sandy ewing public school closed wednesdayoctober 31 imsouped ty sandy ty damage
1813,3,0,2,1,2,1,0,rt airforce_carl wow.. never seen downtown new_york empty ghosttown sandy http //t.co/dhmg4gwq
1814,3,0,3,0,3,0,0,time nyc firefighter look collapsed crane_dangling building http //t.co/zbah0x9l sandy davideongarello
1815,2,1,2,1,2,1,0,rt barrabest time_square nyc abandoned hurricane_sandy light still shining though http //t.co/t88apvoo
1816,3,0,1,2,1,2,0,rt misterbrilliant oh god rip new_york sandy http //t.co/bppljcbv
1817,3,0,3,0,3,0,0,rt bloombergnews tropicana ceo report minor storm damage new_jersey casino http //t.co/rwfvewup sandy
1818,3,0,1,2,1,2,0,rough night east_coast least florida caught break stay_strong sandy
1819,3,0,0,3,0,3,0,first 'm sad new_york almost cry second uncle wished gaga die sandy hurricane n't give fuck hurt
1820,3,0,3,0,3,0,0,highway band connecticut lifted lincoln tunnel tunnel open nyc metro area nyc sandy
1821,3,0,3,0,3,0,0,sandy buries west virginia snow http //t.co/ra8i7gvo
1822,3,0,0,3,0,3,0,rt readysetreset heart_go victim hurricane_sandy
1823,3,0,3,0,3,0,0,ã¤ã³ã¬ nytmetro coned number nyc-area customer without_power 68700 sure keep rising http //t.co/giqdu9yx '' safe
1824,3,0,0,3,0,3,0,rt mcdonalds 're thinking friend east_coast hurricane_sandy nears careful stay_safe
1825,2,1,1,2,0,3,0,rt lifeofagoat die sandy life really beach
1826,3,0,2,1,2,1,0,jiwa mine miner 760000 con ed customer nyc still without_power reuters new_york power c ... http //t.co/i03thbhe
1827,3,0,1,2,1,2,0,toddkincannon thadviers agree todd think help obama could provide sandy victim took trump 's offer 5 mill
1828,3,0,3,0,3,0,0,rt paigeyirene hurricane_sandy hit nyc _ã´ã–â± nychurricane nyc flood floodinnyc http //t.co/wdsvujpg
1829,3,0,2,1,2,1,0,hurricane making new_yorkers lonely sandy http //t.co/4sbdopfm
1830,3,0,3,0,3,0,0,ac shut 4th time 34 year part boardwalk broke washed away ohno sandy
1831,3,0,1,2,1,2,0,sandy finally found way get bikini bottom bad 's going nyc texas
1832,2,1,2,1,1,2,1,rt momtrends carousel still standing dumbo nyc sandy http //t.co/u0pjfu6x
1833,3,0,1,2,1,2,0,rt mikebloomberg thank fdny nypdnews heroic effort protect new_yorkers sandy please rt
1834,3,0,1,2,1,2,0,hurricane_sandy live storm u mess hockey cool crossedtheline
1835,3,0,3,0,3,0,0,rt newsbreaker alert least 168 people stranded 59 location manhattan staten island queen brooklyn coast guard tell cnn sandy nyc
1836,3,0,0,3,0,3,0,http //t.co/jtv43kz4 grã­_a construcciã­_n colapsa por vientos de sandy en nyc quinnannette
1837,3,0,3,0,3,0,0,nyc subway shutdown power_outage fire following hurricane_sandy destruction photo live u ... http //t.co/oon7jxod via huffpostny
1838,3,0,1,2,1,2,0,rt kazarnowicz gap americanapparel show bad taste attaching `` call action '' comms http //t.co/oiakizzh ã¤âš_ matslindborg
1839,3,0,3,0,3,0,0,rt nytimes updated death toll storm rise 38 across country 17 dead new_york http //t.co/vtkg6a4u
1840,3,0,2,1,2,1,0,rt problogger pic ppl charging device street http //t.co/qslua1nm http //t.co/pr1ce6ln nyc sandy
1841,3,0,1,2,1,2,0,nothing black president good enough racist http //t.co/sftfep0x
1842,3,0,2,1,2,1,0,rt ticsandpips global markets-energy market rise sandy insurer fall http //t.co/fb7lluoj eurusd
1843,2,1,3,0,2,1,1,sandycam hurricane_sandy live 24/7 livestream http //t.co/zmij3ll1
1844,3,0,2,1,2,1,0,rt zprophet_mma honest god pic nyc sandy http //t.co/sekra1xt
1845,3,0,3,0,3,0,0,sidewalk used fallen branch broadway bw 112 113 street sandy manhattan nyc http //t.co/v2tqfwei
1846,3,0,0,3,0,3,0,rt rickygervais `` pastor blame gay hurricane_sandy '' http //t.co/lf4mc5x5 ca_n't decide hilarious fucking disgusting depressing mental
1847,3,0,2,1,2,1,0,rt mindbiowingfact shark photographed swimming front yard flooded home brigantine beach new_jersey sandy pic http //t.co/eryjeque
1848,3,0,2,1,2,1,0,hurricane survival kit mariobatali approve sandy http //t.co/oiud6bjp
1849,3,0,0,3,0,3,0,rt youngmanmusic sandy gentle.. love thought nyc newyork fb
1850,3,0,0,3,0,3,0,rt 2bestieslove1d praying people touched hurricane_sandy ... first time actually hate nickname ...
1851,3,0,0,3,0,3,0,rt tuiterhits tras la tempestad vuelve la calma precioso arcoiris sobre los rascacielos de manhattan sandy http //t.co/z0sytqmy
1852,3,0,3,0,3,0,0,touch much mt gossipee lindsay lohan tell hurricane_sandy victim chill classy http //t.co/vsdutw9a
1853,3,0,2,1,2,1,0,ã¤ã³ã¬we okã¤ã³â facebookã¤ã³â » top term following hurricane_sandy yesterday east_coast prepa ... http //t.co/5xqrvmgw webpronews
1854,3,0,3,0,3,0,0,rt cnnbrk 765000 7 state electricity ny nj affected hurricanesandy http //t.co/xeynbgw0
1855,3,0,2,1,2,1,0,rt _syriana_ hurricane_sandy 's early warning sign sandy http //t.co/23lgzczl
1856,3,0,3,0,3,0,0,rt notbranden nyc/east coast cell network busy internet text sandy 's 311692 free http //t.co/eevdfqgk please r-t
1857,3,0,0,3,0,3,0,rt realskipbayless 're sandy 's path god_bless
1858,3,0,2,1,2,1,0,rt patkiernan jon -- appreciate kind ny1sandy comment rt joncaramanica letting ny1 hold storm http //t.co/suikosbk
1859,3,0,3,0,3,0,0,ã¤ã³ã¬ time nyc firefighter look collapsed crane_dangling building http //t.co/akt5tawb sandyã¤ã³â
1860,2,1,2,1,2,1,1,jritka took ... http //t.co/kok3s6gc sandy sheboygan
1861,3,0,3,0,3,0,0,hurricane_sandy said moving towards cape may new_jersey al jazeera blog http //t.co/ksbjp9qt
1862,3,0,3,0,3,0,0,based 've seen nyc longisland wrt sandy n't worry u n't heard loved one power cell danger
1863,3,0,3,0,3,0,0,sandy shuts nyc fox business http //t.co/sdwbcwpx
1864,3,0,3,0,3,0,0,limited train service resuming nyc superstorm_sandy cbs news hindu business linelimited train service resuming nyc aft ...
1865,3,0,2,1,2,1,0,soybean trade see little impact sandy http //t.co/ggcloind
1866,2,1,2,1,1,2,1,look_like worst sandy past u linger day yet cold damp dreary
1867,3,0,0,3,0,3,0,thingssaidaftersex let 's cuddle sleep start round 2 babeee
1868,3,0,1,2,1,2,0,rt fonty_bear rt nickisladybuguk dear god please keep people hit hurricane_sandy safe amen.ã¤ã³â
1869,2,1,3,0,2,1,1,rt twcjerdman surge topped 9 king point ny li http //t.co/ljwgbc6p sandy
1870,3,0,0,3,0,3,0,sorry snooki everyone affected sandy http //t.co/gorvso83
1871,3,0,0,3,0,3,0,n't viagra banner nyc crane morning disappointed sandy
1872,3,0,0,3,0,3,0,thank god live vt sandy never even came close hitting u still got 2 day school 's 70 sunny
1873,3,0,0,3,0,3,0,baby mama frozen raspberry ice tea sandy n't bad
1874,2,1,2,1,1,2,1,97 fairfield power shit sandy
1875,2,1,2,1,1,2,0,power interesting nyc sandy
1876,3,0,3,0,3,0,0,watch sandycam hurricane_sandy live 24/7 livestream http //t.co/3acsv4yy
1877,3,0,3,0,3,0,0,canadian red_cross deploying 10 volunteer support shelter operation new_york following hurricane_sandy
1878,3,0,3,0,3,0,0,rt rebeccarumble n't already seen amazing pic nyc sandy coming look http //t.co/jeap5n9e
1879,3,0,0,3,0,3,0,hurricane_sandy omg
1880,3,0,3,0,3,0,0,rt rt_com death toll superstorm_sandy rise 40 u canada least 18 killed nyc http //t.co/rfbll7kn
1881,2,1,2,1,1,2,1,rt rondoylewrites n't realize much rely trello sandy flooding nyc took fogcreeksoftware 's server
1882,3,0,3,0,3,0,0,rt ahurricanesandy would like donate red_cross help affected_hurricane sandy please http //t.co/tuymhxq7
1883,3,0,3,0,3,0,0,may bind together community aid suffering aftermath hurricane_sandy americanredcross donate
1884,3,0,1,2,1,2,0,jabarioliver hey cousin checking rest family ok. affected_hurricane sandy xxx
1885,3,0,0,3,0,3,0,rt dkemp2211 eveyones getting happy school watch sandy fuck whole city tomorrow
1886,3,0,3,0,3,0,0,sandy update 4 east river bridge closing 7 pm nyc regional bridge road closure http //t.co/umo2lgqj
1887,3,0,1,2,1,2,0,rt _kndme everybody keep saying sandy weak understanding damage place fire homeswrecked deadpeople
1888,3,0,3,0,3,0,0,rt redcrossny urgent volunteer needed hurricane_sandy shelter 'd like help learn http //t.co/uqmmqfp0
1889,3,0,0,3,0,3,0,rt republikaonline kerugian akibat badai sandy diperkirakan rp 200 triliun http //t.co/j5y4hwwr
1890,3,0,0,3,0,3,0,rt gatapaciente sandy en espaã­â±a la llamarã­_amos `` la que estã­ã§ cayendo hoy '' no dejarã­_amos de mariconadas
1891,3,0,0,3,0,3,0,due_hurricane sandy b tches like ... http //t.co/rt5uboxx
1892,3,0,1,2,1,2,0,yey vi er kjendiser instacool instaawesome vann gatene hurricane_sandy nyc flooded odamarie93 saraska http //t.co/unlrnmao
1893,3,0,3,0,3,0,0,thenerdybird tunnel city closed bridge closing tonight get meet bane sandy
1894,3,0,0,3,0,3,0,got ta wonder new_yorkers thinking marathon million w/o power homeless letstrytoprioritize sandy
1895,3,0,0,3,0,3,0,people bitching people bitching hurricane sandy. lt lt lt lt
1896,2,1,0,3,0,3,0,gym closed sandy rt oneshotdeal1 mizzheffner good mourning sexy u workout mourning u miss outã¤ã³â
1897,3,0,2,1,2,1,0,ã¤ã³ã–sandy salesã¤ã³â » tragedy soon soon go shopping aftermath hurricane_sandy e ... http //t.co/y9gzxku2
1898,2,1,2,1,1,2,0,rt aspca huge shout-out rescue team pulling 24-hr shift sandy http //t.co/lazqszlt sandypets
1899,3,0,3,0,3,0,0,hm bounty replica `` reportedly sunk '' u.s. coast guard reuters replica tall ship hm bounty reported ... http //t.co/kbhf9eyb
1900,3,0,0,3,0,3,0,rt vuberrypie gangnam style actually rain_dance brought hurricane_sandy
1901,3,0,0,3,0,3,0,rt kingsthings thank heaven fema great job aftermath sandy
1902,3,0,1,2,1,2,0,hey hurricane_sandy 'd better harm snooki baby lorenzo
1903,3,0,2,1,2,1,0,rt iamlilpanda ã¤ã³ã¬ empireofthesun stay_safe eastcoast friend sandyã¤ã³â still standin shore n nyc _ã´ã « __ã´ã « __ã´ã «
1904,1,2,3,0,1,2,1,danny lucky power entire time thought_prayer anyone severe damage storm sandy
1905,3,0,3,0,3,0,0,rt_newyorkpost black part nyc dark empirestate nyc hurricane_sandy http //t.co/ehfelrwn
1906,3,0,3,0,3,0,0,sandy led 33 death 20 billion damage recovery begin video oct 30 5:01 pm et http //t.co/adexkypj
1907,3,0,0,3,0,3,0,hurricane_sandy esta 174 millas sse de nyc con brisas de 90 mph ... cuidense mi gente
1908,3,0,3,0,3,0,0,point strongest wind generally well north northeast sandy
