item_id,not_eye_witness_in,not_eye_witness_out,informative_in,informative_out,y_in,y_out,y,tokens
1747,3,0,3,0,3,0,0, chasercentral 5 fake hurricanesandy photo s re sharing socialmedium tcoeypobfgs
1748,3,0,1,2,1,2,0,new storm chasin team ab josh jenna brother leggo bring sandy
1749,3,0,3,0,3,0,0, jlo need safe place stay shelter info avail redcross hurricanapp sandy tco8jiduqhq
1750,3,0,0,3,0,3,0, samrboardman punk d hell sandy 
1751,3,0,0,3,0,3,0, emilyhasbooks s legitimate hurricane female body way try shut whole thing sandy
1752,3,0,1,2,1,2,0, katiestyles1d come hurrican sandy foxnews tco1qvtl9an
1753,2,1,3,0,2,1,1, alinachocnn working nyc cranecollapse story today one ppl evacuated area send tweet sandy
1754,3,0,3,0,3,0,0, hell0imnatalie sandy s eye hitting union county 4 hour ecall 911
1755,3,0,0,3,0,3,0, mittstormtips thoughtprayer go 53 mittstormtips sandy
1756,3,0,0,3,0,3,0, danmeatsix hopeeveryone nyc ok fuck sandy
1757,2,1,3,0,2,1,1, tarrynkim nyc water rushing subway sandy hurricanesandy tcofrggiit0 
1758,3,0,3,0,3,0,0, nbcnewyork sandy nyc village halloween parade canceled first time fourdecade history sandynyc tcopcnoixdo
1759,3,0,0,3,0,3,0,valor sandy gera inundaes incndios e destruio em nova york tcoglnhhmyw
1760,3,0,3,0,3,0,0, aspca shelter rescue group affectedhurricane sandy please tell u need ll share online sandypets
1761,3,0,0,3,0,3,0,missa ej att man kan flja nyc skyline live sandy tcoocjgrccg s  hr ser dt ut nuvackert skrmmande tcocmn77cvc
1762,3,0,0,3,0,3,0,people saying sandy nt anything maybe try saying people shore nyc see happens
1763,3,0,3,0,3,0,0,almost important disney princess natalie portman rt rejectnation hurricane relief take moment donate tcogka9lwud
1764,3,0,1,2,1,2,0,rn sandy tcoxk7va3rn
1765,3,0,2,1,2,1,0,whoa godbless eastcoast   cnnbrk bloomberg storm killed 10 nyc cnn us toll sandy least 21 tco1pbmuhb0
1766,3,0,0,3,0,3,0, lopezdoriga frankenstorm sandy vista desde el espacio el litoral linea amarilla la izquierda la dimensiona1600 km de largo tcosxxc6e92
1767,3,0,2,1,2,1,0,looter descend aftermath hurricanesandy tcoavjo8usn
1768,2,1,1,2,1,2,0, truecalivixen job power cant work sandy really fucked wit money doe   
1769,3,0,1,2,1,2,0,pakistani radical wanted us offer aid tcomjwzx1wo
1770,3,0,0,3,0,3,0,turtledub616 love glad r home especially sandy town tell everyone blessing 2u
1771,3,0,3,0,3,0,0, dustincadreau ambulance line evacuate nyu hospital crazy sandy nyc tcov16fvhup
1772,3,0,3,0,3,0,0,shore fellowship outside atlanticcity nj set relief aftermath hurricanesandy tcopebpku8y
1773,3,0,0,3,0,3,0,sandy destroyed much 
1774,3,0,3,0,3,0,0, db re trying fly back nyc nt expect land laguardia wed due flooding tcokl0zbbcb sandy
1775,3,0,3,0,3,0,0,hurricanesandy coverage illustrates creative emergency reporting knight center tcoqbftw3ak
1776,3,0,3,0,3,0,0,sandy s damage easthaven pale comparison irene s official say tcotiwhnxen nhregister nhrswift
1777,3,0,0,3,0,3,0, killchrissy eastcoast enjoy stunning ericaglyn in silence trailer tcoucuhk5za music nyc sandy frankenstorm nycmusic halloween
1778,3,0,3,0,3,0,0,good morning nyc   come flood  via weatherchannel sandy tcocrkxscgl
1779,3,0,0,3,0,3,0, veja furaco sandy deve afetar 50 milhes de pessoas no eua tcoaezvzgos
1780,2,1,1,2,1,2,0,doublerainbow shine nyc superstormsandy mashrules tcoiojfyvyj
1781,3,0,2,1,2,1,0, sportscenter breaking thursday s knicksnets season opener barclays center postponed due aftermath hurricanesandy
1782,3,0,1,2,1,2,0,who sandy everyone keep talking movie play never heard justkidding unlucky
1783,3,0,3,0,3,0,0, cnnlive newyork city mayor mikebloomberg talk city s response hurricanesandy live tcofoksw980 nyc
1784,3,0,1,2,1,2,0, naomimcaleese brace nyc sandy
1785,3,0,3,0,3,0,0,headline usatoday nyc try heal deadly storm tcodnqkajr7
1786,3,0,1,2,1,2,0, doctorchristian oh love america preacher r blaming hurricanesandy gay gay thing would much better name sandy
1787,3,0,3,0,3,0,0,empirestate building manhattan nyc hurricanesandy tcouxwdsmi5
1788,2,1,2,1,1,2,1,walked store   closed  zonea sandy nyc farrock tcooskgdp5v
1789,2,1,0,3,0,3,0, blessingxo m sandy survivor
1790,3,0,2,1,2,1,0, elitethatsme 22 death nyc due sandy damn  sayin prayer family
1791,3,0,0,3,0,3,0, eduardosuarez el alcalde michael bloomberg  la recuperacin que no espera e un trabajo de titanes  sandy nyc
1792,3,0,3,0,3,0,0, wnyc wayhelp tcoe56fi7n9 hearing park slope armory need vols rt johndeguzman people ready help nyc
1793,3,0,2,1,2,1,0,romney republican dolt laugh sandy show need heal planet tcontydvfcw via dailykos
1794,1,2,2,1,1,2,1, finallevel sandy aftermath report safe sound power still  conserving battery phone sign zombie yet
1795,1,2,3,0,1,2,1, jetsetcastle night sandy blew thought new yorker happening tragic nyc hurricane tcovxdqpvx3 wewillrebuild
1796,3,0,3,0,3,0,0,look caribbean death damage sandy hurricanesandy blamed least 71 death car  tco0vypl54g
1797,3,0,0,3,0,3,0, butshawty furaco sandy e junior
1798,3,0,1,2,1,2,0,movie 2012new york flooded october 2012 october 2012new york actually flooded wake endtimes sandy nyc
1799,3,0,3,0,3,0,0, 10tv hurricanesandy could bring rain snow mix tonight tcouhcckxxm doppler10
1800,3,0,0,3,0,3,0,sat watching news sending thought u state right tragic sandy
1801,3,0,0,3,0,3,0,hurricane gloriairenesandy next
1802,3,0,2,1,2,1,0, thenextweb combinator extends application winter 2013 class november 2 hurricanesandy tcomxbt8pun thekenyeung
1803,3,0,3,0,3,0,0, truemarketai fire damage  111 home completely destroyed  queen nyc ny  dozen damaged sandy fdny nypd myfoxny
1804,3,0,0,3,0,3,0, isacastillo7 thoughtprayer people suffer storm sandy godbless
1805,3,0,2,1,2,1,0, thehill bush s brownie criticizes obama sandy response tco5xqpowlj petekthehill
1806,3,0,3,0,3,0,0, dnainfo road bridge transit service open still closed hurricanesandy sandy sandyny nyc tcobjwjiat8
1807,3,0,2,1,2,1,0,holy crap sandy tcowcatf026
1808,3,0,0,3,0,3,0,staysafe nepa affected or still recovering irene hope sandy leaf alone
1809,3,0,0,3,0,3,0, 24htve obama advierte de que elhuracn sandy podra tener  consecuencias catastrficas  tcouv9zer1o va rtve
1810,3,0,0,3,0,3,0,carewally homeless sandy moving misshaaana cool
1811,2,1,1,2,0,3,0,shelter sandy got ta charge phone   tcohcjnqpyi
1812,3,0,3,0,3,0,0,due aftermath hurricanesandy ewing public school closed wednesdayoctober 31 imsouped ty sandy ty damage
1813,3,0,2,1,2,1,0, airforcecarl wow never seen downtown newyork empty ghosttown sandy tcodhmg4gwq
1814,3,0,3,0,3,0,0,time nyc firefighter look collapsed cranedangling building tcozbah0x9l sandy davideongarello
1815,2,1,2,1,2,1,0, barrabest timesquare nyc abandoned hurricanesandy light still shining though tcot88apvoo
1816,3,0,1,2,1,2,0, misterbrilliant oh god rip newyork sandy tcobppljcbv
1817,3,0,3,0,3,0,0, bloombergnews tropicana ceo report minor storm damage newjersey casino tcorwfvewup sandy
1818,3,0,1,2,1,2,0,rough night eastcoast least florida caught break staystrong sandy
1819,3,0,0,3,0,3,0,first m sad newyork almost cry second uncle wished gaga die sandy hurricane nt give fuck hurt
1820,3,0,3,0,3,0,0,highway band connecticut lifted lincoln tunnel tunnel open nyc metro area nyc sandy
1821,3,0,3,0,3,0,0,sandy buries west virginia snow tcora8i7gvo
1822,3,0,0,3,0,3,0, readysetreset heartgo victim hurricanesandy
1823,3,0,3,0,3,0,0, nytmetro coned number nycarea customer withoutpower 68700 sure keep rising tcogiqdu9yx  safe
1824,3,0,0,3,0,3,0, mcdonalds re thinking friend eastcoast hurricanesandy nears careful staysafe
1825,2,1,1,2,0,3,0, lifeofagoat die sandy life really beach
1826,3,0,2,1,2,1,0,jiwa mine miner 760000 con ed customer nyc still withoutpower reuters newyork power c  tcoi03thbhe
1827,3,0,1,2,1,2,0,toddkincannon thadviers agree todd think help obama could provide sandy victim took trump s offer 5 mill
1828,3,0,3,0,3,0,0, paigeyirene hurricanesandy hit nyc  nychurricane nyc flood floodinnyc tcowdsvujpg
1829,3,0,2,1,2,1,0,hurricane making newyorkers lonely sandy tco4sbdopfm
1830,3,0,3,0,3,0,0,ac shut 4th time 34 year part boardwalk broke washed away ohno sandy
1831,3,0,1,2,1,2,0,sandy finally found way get bikini bottom bad s going nyc texas
1832,2,1,2,1,1,2,1, momtrends carousel still standing dumbo nyc sandy tcou0pjfu6x
1833,3,0,1,2,1,2,0, mikebloomberg thank fdny nypdnews heroic effort protect newyorkers sandy please rt
1834,3,0,1,2,1,2,0,hurricanesandy live storm u mess hockey cool crossedtheline
1835,3,0,3,0,3,0,0, newsbreaker alert least 168 people stranded 59 location manhattan staten island queen brooklyn coast guard tell cnn sandy nyc
1836,3,0,0,3,0,3,0,tcojtv43kz4 gra construccin colapsa por vientos de sandy en nyc quinnannette
1837,3,0,3,0,3,0,0,nyc subway shutdown poweroutage fire following hurricanesandy destruction photo live u  tcooon7jxod via huffpostny
1838,3,0,1,2,1,2,0, kazarnowicz gap americanapparel show bad taste attaching  call action  comms tcooiakizzh  matslindborg
1839,3,0,3,0,3,0,0, nytimes updated death toll storm rise 38 across country 17 dead newyork tcovtkg6a4u
1840,3,0,2,1,2,1,0, problogger pic ppl charging device street tcoqslua1nm tcopr1ce6ln nyc sandy
1841,3,0,1,2,1,2,0,nothing black president good enough racist tcosftfep0x
1842,3,0,2,1,2,1,0, ticsandpips global marketsenergy market rise sandy insurer fall tcofb7lluoj eurusd
1843,2,1,3,0,2,1,1,sandycam hurricanesandy live 247 livestream tcozmij3ll1
1844,3,0,2,1,2,1,0, zprophetmma honest god pic nyc sandy tcosekra1xt
1845,3,0,3,0,3,0,0,sidewalk used fallen branch broadway bw 112 113 street sandy manhattan nyc tcov2tqfwei
1846,3,0,0,3,0,3,0, rickygervais  pastor blame gay hurricanesandy  tcolf4mc5x5 cant decide hilarious fucking disgusting depressing mental
1847,3,0,2,1,2,1,0, mindbiowingfact shark photographed swimming front yard flooded home brigantine beach newjersey sandy pic tcoeryjeque
1848,3,0,2,1,2,1,0,hurricane survival kit mariobatali approve sandy tcooiud6bjp
1849,3,0,0,3,0,3,0, youngmanmusic sandy gentle love thought nyc newyork fb
1850,3,0,0,3,0,3,0, 2bestieslove1d praying people touched hurricanesandy  first time actually hate nickname 
1851,3,0,0,3,0,3,0, tuiterhits tras la tempestad vuelve la calma precioso arcoiris sobre los rascacielos de manhattan sandy tcoz0sytqmy
1852,3,0,3,0,3,0,0,touch much mt gossipee lindsay lohan tell hurricanesandy victim chill classy tcovsdutw9a
1853,3,0,2,1,2,1,0,we ok facebook  top term following hurricanesandy yesterday eastcoast prepa  tco5xqrvmgw webpronews
1854,3,0,3,0,3,0,0, cnnbrk 765000 7 state electricity ny nj affected hurricanesandy tcoxeynbgw0
1855,3,0,2,1,2,1,0, syriana hurricanesandy s early warning sign sandy tco23lgzczl
1856,3,0,3,0,3,0,0, notbranden nyceast coast cell network busy internet text sandy s 311692 free tcoeevdfqgk please rt
1857,3,0,0,3,0,3,0, realskipbayless re sandy s path godbless
1858,3,0,2,1,2,1,0, patkiernan jon  appreciate kind ny1sandy comment rt joncaramanica letting ny1 hold storm tcosuikosbk
1859,3,0,3,0,3,0,0, time nyc firefighter look collapsed cranedangling building tcoakt5tawb sandy
1860,2,1,2,1,2,1,1,jritka took  tcokok3s6gc sandy sheboygan
1861,3,0,3,0,3,0,0,hurricanesandy said moving towards cape may newjersey al jazeera blog tcoksbjp9qt
1862,3,0,3,0,3,0,0,based ve seen nyc longisland wrt sandy nt worry u nt heard loved one power cell danger
1863,3,0,3,0,3,0,0,sandy shuts nyc fox business tcosdwbcwpx
1864,3,0,3,0,3,0,0,limited train service resuming nyc superstormsandy cbs news hindu business linelimited train service resuming nyc aft 
1865,3,0,2,1,2,1,0,soybean trade see little impact sandy tcoggcloind
1866,2,1,2,1,1,2,1,looklike worst sandy past u linger day yet cold damp dreary
1867,3,0,0,3,0,3,0,thingssaidaftersex let s cuddle sleep start round 2 babeee
1868,3,0,1,2,1,2,0, fontybear rt nickisladybuguk dear god please keep people hit hurricanesandy safe amen
1869,2,1,3,0,2,1,1, twcjerdman surge topped 9 king point ny li tcoljwgbc6p sandy
1870,3,0,0,3,0,3,0,sorry snooki everyone affected sandy tcogorvso83
1871,3,0,0,3,0,3,0,nt viagra banner nyc crane morning disappointed sandy
1872,3,0,0,3,0,3,0,thank god live vt sandy never even came close hitting u still got 2 day school s 70 sunny
1873,3,0,0,3,0,3,0,baby mama frozen raspberry ice tea sandy nt bad
1874,2,1,2,1,1,2,1,97 fairfield power shit sandy
1875,2,1,2,1,1,2,0,power interesting nyc sandy
1876,3,0,3,0,3,0,0,watch sandycam hurricanesandy live 247 livestream tco3acsv4yy
1877,3,0,3,0,3,0,0,canadian redcross deploying 10 volunteer support shelter operation newyork following hurricanesandy
1878,3,0,3,0,3,0,0, rebeccarumble nt already seen amazing pic nyc sandy coming look tcojeap5n9e
1879,3,0,0,3,0,3,0,hurricanesandy omg
1880,3,0,3,0,3,0,0, rtcom death toll superstormsandy rise 40 u canada least 18 killed nyc tcorfbll7kn
1881,2,1,2,1,1,2,1, rondoylewrites nt realize much rely trello sandy flooding nyc took fogcreeksoftware s server
1882,3,0,3,0,3,0,0, ahurricanesandy would like donate redcross help affectedhurricane sandy please tcotuymhxq7
1883,3,0,3,0,3,0,0,may bind together community aid suffering aftermath hurricanesandy americanredcross donate
1884,3,0,1,2,1,2,0,jabarioliver hey cousin checking rest family ok affectedhurricane sandy xxx
1885,3,0,0,3,0,3,0, dkemp2211 eveyones getting happy school watch sandy fuck whole city tomorrow
1886,3,0,3,0,3,0,0,sandy update 4 east river bridge closing 7 pm nyc regional bridge road closure tcoumo2lgqj
1887,3,0,1,2,1,2,0, kndme everybody keep saying sandy weak understanding damage place fire homeswrecked deadpeople
1888,3,0,3,0,3,0,0, redcrossny urgent volunteer needed hurricanesandy shelter d like help learn tcouqmmqfp0
1889,3,0,0,3,0,3,0, republikaonline kerugian akibat badai sandy diperkirakan rp 200 triliun tcoj5y4hwwr
1890,3,0,0,3,0,3,0, gatapaciente sandy en espaa la llamaramos  la que est cayendo hoy  no dejaramos de mariconadas
1891,3,0,0,3,0,3,0,duehurricane sandy b tches like  tcort5uboxx
1892,3,0,1,2,1,2,0,yey vi er kjendiser instacool instaawesome vann gatene hurricanesandy nyc flooded odamarie93 saraska tcounlrnmao
1893,3,0,3,0,3,0,0,thenerdybird tunnel city closed bridge closing tonight get meet bane sandy
1894,3,0,0,3,0,3,0,got ta wonder newyorkers thinking marathon million wo power homeless letstrytoprioritize sandy
1895,3,0,0,3,0,3,0,people bitching people bitching hurricane sandy lt lt lt lt
1896,2,1,0,3,0,3,0,gym closed sandy rt oneshotdeal1 mizzheffner good mourning sexy u workout mourning u miss out
1897,3,0,2,1,2,1,0,sandy sales  tragedy soon soon go shopping aftermath hurricanesandy e  tcoy9gzxku2
1898,2,1,2,1,1,2,0, aspca huge shoutout rescue team pulling 24hr shift sandy tcolazqszlt sandypets
1899,3,0,3,0,3,0,0,hm bounty replica  reportedly sunk  us coast guard reuters replica tall ship hm bounty reported  tcokbhf9eyb
1900,3,0,0,3,0,3,0, vuberrypie gangnam style actually raindance brought hurricanesandy
1901,3,0,0,3,0,3,0, kingsthings thank heaven fema great job aftermath sandy
1902,3,0,1,2,1,2,0,hey hurricanesandy d better harm snooki baby lorenzo
1903,3,0,2,1,2,1,0, iamlilpanda  empireofthesun staysafe eastcoast friend sandy still standin shore n nyc      
1904,1,2,3,0,1,2,1,danny lucky power entire time thoughtprayer anyone severe damage storm sandy
1905,3,0,3,0,3,0,0,newyorkpost black part nyc dark empirestate nyc hurricanesandy tcoehfelrwn
1906,3,0,3,0,3,0,0,sandy led 33 death 20 billion damage recovery begin video oct 30 501 pm et tcoadexkypj
1907,3,0,0,3,0,3,0,hurricanesandy esta 174 millas sse de nyc con brisas de 90 mph  cuidense mi gente
1908,3,0,3,0,3,0,0,point strongest wind generally well north northeast sandy
1909,3,0,0,3,0,3,0, xomeganjonas oh wow great cant watch austin s chat tomorrow fucking power thanks sandy
1910,3,0,3,0,3,0,0, caricole frankenstorm sandy head towards nyc activist unfurl giant end climate silence banner time sq tcors9d52ob via 350
1911,3,0,3,0,3,0,0,hurricanesandy megastorm government forecaster say projected stormsurge worst case sce  tcompnyarh8 via huffpostgreen
1912,3,0,0,3,0,3,0, lawrencemarbury really feel like nyc get taste new orleans got katrinathis real ugly eastcost v sandy
1913,3,0,0,3,0,3,0,irene gtgt gt sandy beatboxjoe24 mymansandem
1914,3,0,3,0,3,0,0,doublerainbow shine nyc superstormsandy tcopvsu29p3 via mashable
1915,3,0,3,0,3,0,0, ingrahamangle cnn implying mittromney get rid fema press wont ask abt benghazi badgering romney pitch  sandy  event
1916,3,0,3,0,3,0,0,latest update nyc s preparation hurricanesandy posted 102912 530 pm et tcoolp5onau
1917,3,0,3,0,3,0,0, freeunivnyc nyc rescue mission desperate generator homeless shelter since 1872 might close door first time without 212 2266214 sandy
1918,3,0,0,3,0,3,0, aneyrisxo sandy overrated nigga need stfu already 
1919,3,0,0,3,0,3,0, kingsleyyy hurricanesandy heavy flow wideset vagina
1920,3,0,0,3,0,3,0,yadal tcorvlxgdxl
1921,2,1,0,3,0,3,0,ima go outside jump  better fucking fly sandy
1922,3,0,3,0,3,0,0, redheadlefthand latest info transportation outage around ny nj updated wnyc tco1ddc2pfj dcheartsny
1923,3,0,3,0,3,0,0, donaldrwinslow bloomberg say least 10 dead nyc expect number go sandy
1924,3,0,0,3,0,3,0,kept bitch sandy check
1925,3,0,3,0,3,0,0, loureuters un hq closed tuesday oct 30 hurricanesandy hitting nyc
1926,3,0,0,3,0,3,0,jennaezarik sandy
1927,3,0,3,0,3,0,0,hurricanesandy latest update tcoqhxustek
1928,3,0,2,1,2,1,0,doctor nurse carried patient 15 flight stair power went absolutely inspiring sandy nyc
1929,3,0,2,1,2,1,0,prayer everyone affected sandy
1930,3,0,1,2,1,2,0,sandy launch personally soreness funny precisely ridiculous tcout9fgync
1931,3,0,0,3,0,3,0, itrustnoman hope someone something watching people sandy touched
1932,3,0,3,0,3,0,0,760000 con ed customer nyc still withoutpower reuters newyork power company consolidated e  tcogeiky34c
1933,3,0,3,0,3,0,0,home improvement stock set lead p 500 storm newyork reuters stock home improvement chain  tco1vfjnj94
1934,3,0,0,3,0,3,0, screamdaddyt bad find hurricanesandy thing fucking hilarious
1935,3,0,1,2,1,2,0,rest peace lost life hurricanesandy best eastcoast x
1936,3,0,0,3,0,3,0, sfsuarezr ser que yosoydelfin compone una cancin acerca delhuracn sandy en nyc
1937,3,0,0,3,0,3,0,wan na take nap sandy s breath violating something serious
